ano,mes,periodo,uf,estado,regiao,latitude,longitude,focos_queimada,area_desmatada_km2,precipitacao_mm,temperatura_media_c,indice_vegetacao_ndvi,risco_ambiental_score,nivel_risco,fonte_referencia
2025,11,2025-11,PA,Pará,Norte,-3.7081531909736407,-52.11759480425407,837,149.79,219.1,28.1,0.67,46.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,PB,Paraíba,Nordeste,-7.160377982508394,-35.28416978937986,227,38.45,85.2,28.0,0.535,28.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,PR,Paraná,Sul,-25.282435309033037,-51.22470650532321,90,9.42,154.9,21.2,0.47,11.6,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,PE,Pernambuco,Nordeste,-8.315448251545536,-35.27945315320337,259,26.45,65.5,27.9,0.369,28.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,PI,Piauí,Nordeste,-7.304216634844817,-42.38941445364472,221,29.26,92.3,30.4,0.397,30.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,RJ,Rio de Janeiro,Sudeste,-22.038037818579042,-42.481987069368294,151,17.68,106.0,24.9,0.633,20.1,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,RN,Rio Grande do Norte,Nordeste,-6.1792812788618425,-36.545806292318076,245,20.54,83.4,29.7,0.396,29.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,RS,Rio Grande do Sul,Sul,-29.923800229124442,-53.957579423780835,79,7.97,131.4,19.9,0.526,10.1,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,RO,Rondônia,Norte,-10.814474420869537,-63.95099760150088,539,95.65,238.9,27.8,0.704,35.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,RR,Roraima,Norte,2.384768147638749,-61.27592721704166,643,98.41,195.6,28.8,0.668,39.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,SC,Santa Catarina,Sul,-27.71688173370131,-50.587293987774636,89,9.5,139.5,21.9,0.521,13.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,SP,São Paulo,Sudeste,-22.59379229846895,-48.525843345676265,125,17.08,150.9,24.4,0.587,17.6,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,SE,Sergipe,Nordeste,-11.29219110336781,-37.56107267228489,273,32.59,76.6,27.4,0.508,28.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,11,2025-11,TO,Tocantins,Norte,-9.450440317051997,-48.27657974589055,718,99.35,285.1,28.8,0.694,38.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,AC,Acre,Norte,-8.857175145628563,-71.13551286545905,374,64.25,305.9,26.3,0.733,25.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,AL,Alagoas,Nordeste,-9.33192287383316,-36.67240875059811,283,34.09,137.9,28.5,0.513,28.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,AP,Amapá,Norte,1.2260291731051154,-51.758657545330955,510,96.39,372.7,27.5,0.845,30.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,AM,Amazonas,Norte,-3.4226315782376986,-64.75194341857188,573,102.68,261.0,27.5,0.67,35.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,BA,Bahia,Nordeste,-12.905005228353172,-38.448333562124056,262,11.51,166.2,29.0,0.437,25.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,CE,Ceará,Nordeste,-5.701434951408879,-39.478957235424616,234,30.9,124.9,28.4,0.442,27.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,DF,Distrito Federal,Centro-Oeste,-15.536117647449084,-48.335131138944675,547,68.05,218.8,27.6,0.581,32.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,ES,Espírito Santo,Sudeste,-18.81482454717587,-40.6477489738442,148,13.57,201.6,25.5,0.577,17.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,GO,Goiás,Centro-Oeste,-15.790682018503654,-49.553340791483066,537,61.11,219.4,27.3,0.589,31.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,MA,Maranhão,Nordeste,-5.2068831253108785,-45.348276616819646,277,34.05,117.8,26.8,0.491,26.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,MT,Mato Grosso,Centro-Oeste,-12.200608736689038,-55.088945624710554,507,78.52,148.3,28.4,0.55,36.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,MS,Mato Grosso do Sul,Centro-Oeste,-20.678989656782424,-55.16340544506297,422,47.03,207.9,26.7,0.616,27.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,MG,Minas Gerais,Sudeste,-17.689295203178645,-44.475390652476634,91,16.06,167.4,24.3,0.588,16.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,PA,Pará,Norte,-3.55191942705383,-53.15786344587586,808,138.91,275.7,28.1,0.76,43.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,PB,Paraíba,Nordeste,-7.233237918128825,-35.724150374408225,230,24.27,135.9,29.1,0.562,27.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,PR,Paraná,Sul,-25.35659492417223,-52.09302928717062,114,10.13,252.9,21.2,0.516,9.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,PE,Pernambuco,Nordeste,-8.483005716428789,-35.47474553586035,294,37.0,163.2,29.4,0.544,29.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,PI,Piauí,Nordeste,-7.260664099051254,-42.27675504531406,303,32.25,136.0,29.1,0.498,29.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,RJ,Rio de Janeiro,Sudeste,-22.738073274100742,-42.29113795669644,191,19.94,189.8,24.4,0.592,17.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,RN,Rio Grande do Norte,Nordeste,-6.368164585357166,-36.442755129143535,211,31.44,121.1,29.2,0.478,28.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,RS,Rio Grande do Sul,Sul,-30.376266280999577,-53.66052352263538,86,11.28,220.5,21.3,0.527,10.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,RO,Rondônia,Norte,-11.247966290382301,-63.675572459665375,786,139.3,296.6,28.8,0.611,43.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,RR,Roraima,Norte,2.2316654401425295,-61.23703405238961,457,61.2,342.9,27.8,0.751,27.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,SC,Santa Catarina,Sul,-27.777458704566847,-51.01227125653154,106,9.4,190.1,21.8,0.548,11.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,SP,São Paulo,Sudeste,-22.36069688053206,-48.41398344833041,116,12.44,186.3,25.0,0.501,16.8,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,SE,Sergipe,Nordeste,-10.302648876928302,-37.468587380593924,287,42.46,152.7,29.7,0.404,30.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,12,2025-12,TO,Tocantins,Norte,-9.200139380242584,-48.48315563972658,567,98.9,363.1,28.4,0.682,33.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,AC,Acre,Norte,-8.089181724003073,-71.18738012425307,586,80.95,318.9,28.7,0.673,33.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,AL,Alagoas,Nordeste,-9.426307470135335,-36.86087431711019,253,33.64,143.4,28.8,0.477,27.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,AP,Amapá,Norte,1.3048369179477537,-52.121960481491314,767,112.2,360.4,27.3,0.726,36.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,AM,Amazonas,Norte,-3.783716430507222,-65.02324418197985,713,93.85,352.1,27.2,0.825,33.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,BA,Bahia,Nordeste,-12.955047757261985,-38.71874399278911,282,24.08,147.6,27.9,0.56,25.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,CE,Ceará,Nordeste,-5.611936739469489,-38.89280963222036,266,36.34,125.2,28.3,0.468,28.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,DF,Distrito Federal,Centro-Oeste,-15.555599027241238,-47.92589146728021,478,75.57,204.6,26.7,0.61,31.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,ES,Espírito Santo,Sudeste,-19.40475566187698,-40.271315670766654,220,21.52,198.2,24.5,0.491,18.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,GO,Goiás,Centro-Oeste,-15.528054156344442,-49.712376974012194,583,38.55,199.6,27.6,0.595,30.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,MA,Maranhão,Nordeste,-5.802249557700057,-45.52878662713983,383,35.05,149.0,30.2,0.552,32.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,MT,Mato Grosso,Centro-Oeste,-13.346974566254648,-54.91531924796934,681,93.94,215.7,26.8,0.614,36.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,MS,Mato Grosso do Sul,Centro-Oeste,-20.515813619814068,-54.577036565124196,483,65.67,192.6,28.4,0.454,33.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,MG,Minas Gerais,Sudeste,-17.658468261612573,-44.61351617967213,152,22.2,160.7,25.5,0.57,19.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,PA,Pará,Norte,-3.654766071153179,-52.18678252245869,816,157.51,343.4,26.9,0.7,42.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,PB,Paraíba,Nordeste,-8.051314073744448,-35.265106698930786,249,13.41,142.5,27.9,0.369,24.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,PR,Paraná,Sul,-25.377457415258448,-51.56209271838389,102,9.63,256.0,21.6,0.669,9.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,PE,Pernambuco,Nordeste,-8.06180750160203,-34.82379595340139,207,29.95,130.5,29.4,0.483,28.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,PI,Piauí,Nordeste,-7.191313731047212,-42.82912631363083,376,29.42,119.7,29.1,0.436,30.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,RJ,Rio de Janeiro,Sudeste,-21.667126828831766,-42.95965944423161,168,16.26,194.1,24.8,0.515,17.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,RN,Rio Grande do Norte,Nordeste,-5.522026026708099,-36.926927854171645,281,35.38,108.9,29.3,0.422,30.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,RS,Rio Grande do Sul,Sul,-30.371746851717198,-52.98513785821402,112,12.27,242.5,21.3,0.567,9.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,RO,Rondônia,Norte,-11.335261491759418,-63.509018443811186,669,94.04,352.5,27.5,0.678,33.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,RR,Roraima,Norte,1.9206315132670981,-61.151444885879684,618,100.92,363.4,28.5,0.72,34.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,SC,Santa Catarina,Sul,-27.216805614784768,-50.74770751672616,121,10.33,208.4,20.3,0.501,9.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,SP,São Paulo,Sudeste,-22.203560013246342,-49.00292276763777,168,14.24,208.4,24.5,0.603,16.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,SE,Sergipe,Nordeste,-9.734069802495346,-37.03551017418134,306,33.88,139.9,29.0,0.478,29.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,1,2026-01,TO,Tocantins,Norte,-9.566247513843072,-48.288321068181936,731,103.25,365.5,28.5,0.731,36.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,AC,Acre,Norte,-9.186137196837237,-70.56745805394483,244,90.67,308.7,29.4,0.731,30.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,AL,Alagoas,Nordeste,-9.558097166320149,-37.257757628399325,232,34.28,138.9,29.7,0.437,29.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,AP,Amapá,Norte,1.9715186879080084,-51.869782989964705,697,106.14,346.1,28.1,0.753,36.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,AM,Amazonas,Norte,-3.5596982884880504,-65.18257078525924,691,83.48,294.2,28.2,0.791,35.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,BA,Bahia,Nordeste,-13.192897804345312,-38.25733378009665,228,24.3,138.9,27.7,0.55,25.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,CE,Ceará,Nordeste,-5.112658133640673,-39.944069664657036,222,35.48,144.8,29.2,0.425,28.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,DF,Distrito Federal,Centro-Oeste,-15.604044300739032,-47.85321656680569,505,78.1,218.3,27.5,0.556,32.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,ES,Espírito Santo,Sudeste,-20.301846334618602,-40.24232064957919,115,20.67,178.6,25.9,0.49,19.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,GO,Goiás,Centro-Oeste,-15.724164358268325,-50.08773093957893,561,44.69,177.1,29.7,0.593,34.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,MA,Maranhão,Nordeste,-5.327506104924027,-45.49254093293883,230,35.33,130.2,28.6,0.474,27.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,MT,Mato Grosso,Centro-Oeste,-12.462542904752626,-55.440088377775915,603,93.9,154.6,25.9,0.651,35.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,MS,Mato Grosso do Sul,Centro-Oeste,-20.281684381638165,-54.04044312249877,408,55.93,193.7,26.2,0.569,27.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,MG,Minas Gerais,Sudeste,-17.992429034152213,-44.4667133463839,153,18.79,139.3,25.4,0.506,20.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,PA,Pará,Norte,-3.8543488626057236,-52.775985586572936,1023,120.23,351.1,27.9,0.721,42.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,PB,Paraíba,Nordeste,-6.73677198438342,-35.91771816263973,279,30.97,138.1,29.0,0.524,28.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,PR,Paraná,Sul,-24.857457263714707,-51.713973639676105,114,7.73,235.5,21.6,0.475,10.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,PE,Pernambuco,Nordeste,-8.040043588795553,-35.119577005103544,245,39.68,124.1,28.3,0.484,28.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,PI,Piauí,Nordeste,-7.542223666299702,-43.648685969730934,332,34.63,100.4,28.5,0.449,30.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,RJ,Rio de Janeiro,Sudeste,-21.94523867439406,-42.32791541623493,260,19.79,182.2,25.8,0.679,21.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,RN,Rio Grande do Norte,Nordeste,-6.2826945875200435,-36.61655500773976,285,30.49,126.9,28.2,0.442,27.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,RS,Rio Grande do Sul,Sul,-29.093098870436826,-53.02395943493689,73,10.46,219.5,21.2,0.551,9.6,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,RO,Rondônia,Norte,-10.678724158234262,-63.57848308227435,614,118.06,304.1,27.3,0.656,36.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,RR,Roraima,Norte,2.211358975824805,-61.49596236128639,724,115.12,379.4,27.4,0.756,35.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,SC,Santa Catarina,Sul,-27.876749563282768,-51.149307421072244,88,13.27,226.3,21.6,0.535,10.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,SP,São Paulo,Sudeste,-21.955181063103094,-48.578673317902734,147,10.95,178.9,23.5,0.488,15.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,SE,Sergipe,Nordeste,-10.245114008029487,-37.623786107418695,262,25.09,118.3,28.6,0.515,27.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,2,2026-02,TO,Tocantins,Norte,-9.170509600001981,-48.20470899071199,542,106.2,295.9,27.7,0.803,34.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,3,2026-03,AC,Acre,Norte,-8.317539148668628,-69.96769350874978,436,90.69,367.6,27.8,0.804,29.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,3,2026-03,AL,Alagoas,Nordeste,-9.726989992784752,-36.69650576617919,293,34.98,156.4,29.3,0.452,29.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,3,2026-03,AP,Amapá,Norte,1.8028309765461057,-51.93091761554067,497,93.61,368.9,26.3,0.814,28.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,3,2026-03,AM,Amazonas,Norte,-3.2644581552875382,-65.17196974877513,732,104.09,374.0,28.9,0.653,36.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,3,2026-03,BA,Bahia,Nordeste,-13.427113712418581,-38.64498542084225,250,23.11,161.6,29.7,0.439,27.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,3,2026-03,CE,Ceará,Nordeste,-5.085600609786347,-40.016254555573845,299,32.84,153.9,29.5,0.533,29.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,3,2026-03,DF,Distrito Federal,Centro-Oeste,-16.190434146989645,-47.90317042241614,509,78.49,198.6,27.9,0.592,34.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,3,2026-03,ES,Espírito Santo,Sudeste,-19.293059515155814,-39.83153555920584,193,15.61,174.2,24.1,0.612,17.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,3,2026-03,GO,Goiás,Centro-Oeste,-16.46084218871453,-49.37753563038847,666,65.23,176.4,25.8,0.529,32.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
